frame_index,unix_ms,read_us,is_dup,pll_a,pll_b,overload_a,overload_b
2026,1780760414981,13387,0,0,0,0,0
2027,1780760415031,13725,0,0,0,0,0
2028,1780760415081,11674,0,0,0,0,0
2029,1780760415131,13303,0,0,0,0,0
2030,1780760415180,11711,0,0,0,0,0
2031,1780760415230,13257,0,0,0,0,0
2032,1780760415281,13295,0,0,0,0,0
2033,1780760415330,11868,0,0,0,0,0
2034,1780760415380,13253,0,0,0,0,0
2035,1780760415431,13217,0,0,0,0,0
2036,1780760415482,13254,0,0,0,0,0
2037,1780760415531,12265,0,0,0,0,0
2038,1780760415581,13237,0,0,0,0,0
2039,1780760415632,13303,0,0,0,0,0
2040,1780760415683,13312,0,0,0,0,0
2041,1780760415732,12287,1,0,0,0,0
2042,1780760415782,13308,0,0,0,0,0
2043,1780760415831,11772,0,0,0,0,0
2044,1780760415880,13664,0,0,0,0,0
2045,1780760415929,12353,0,0,0,0,0
2046,1780760415979,14244,0,0,0,0,0
2047,1780760416030,13906,0,0,0,0,0
2048,1780760416082,13275,0,0,0,0,0
2049,1780760416133,13363,0,0,0,0,0
2050,1780760416184,13313,0,0,0,0,0
2051,1780760416233,12112,1,0,0,0,0
2052,1780760416282,14178,0,0,0,0,0
2053,1780760416332,14546,0,0,0,0,0
2054,1780760416383,14614,0,0,0,0,0
2055,1780760416434,14482,0,0,0,0,0
2056,1780760416484,12862,0,0,0,0,0
2057,1780760416533,11905,1,0,0,0,0
2058,1780760416582,13787,0,0,0,0,0
2059,1780760416632,12315,1,0,0,0,0
2060,1780760416681,14231,0,0,0,0,0
2061,1780760416731,11796,0,0,0,0,0
2062,1780760416781,13069,0,0,0,0,0
2063,1780760416832,13332,0,0,0,0,0
2064,1780760416882,13834,0,0,0,0,0
2065,1780760416933,13403,0,0,0,0,0
2066,1780760416983,14462,0,0,0,0,0
2067,1780760417034,14499,0,0,0,0,0
2068,1780760417085,11921,0,0,0,0,0
2069,1780760417134,13519,0,0,0,0,0
2070,1780760417183,12729,0,0,0,0,0
2071,1780760417232,12306,1,0,0,0,0
2072,1780760417282,13345,0,0,0,0,0
2073,1780760417331,12217,0,0,0,0,0
2074,1780760417380,13989,0,0,0,0,0
2075,1780760417431,14230,0,0,0,0,0
2076,1780760417481,11800,0,0,0,0,0
2077,1780760417531,13236,0,0,0,0,0
2078,1780760417582,13354,0,0,0,0,0
2079,1780760417630,12312,0,0,0,0,0
2080,1780760417681,13317,0,0,0,0,0
2081,1780760417732,13294,0,0,0,0,0
2082,1780760417782,13901,0,0,0,0,0
2083,1780760417831,12355,1,0,0,0,0
2084,1780760417882,13291,0,0,0,0,0
2085,1780760417932,13811,0,0,0,0,0
2086,1780760417983,14014,0,0,0,0,0
2087,1780760418032,13309,1,0,0,0,0
2088,1780760418081,11784,0,0,0,0,0
2089,1780760418131,13281,0,0,0,0,0
2090,1780760418180,12043,0,0,0,0,0
2091,1780760418230,13309,0,0,0,0,0
2092,1780760418281,13335,0,0,0,0,0
2093,1780760418330,11950,0,0,0,0,0
2094,1780760418379,14013,0,0,0,0,0
2095,1780760418430,13641,0,0,0,0,0
2096,1780760418481,13690,0,0,0,0,0
2097,1780760418531,12084,0,0,0,0,0
2098,1780760418581,13235,0,0,0,0,0
2099,1780760418631,13728,0,0,0,0,0
2100,1780760418681,12185,0,0,0,0,0
2101,1780760418731,13108,0,0,0,0,0
2102,1780760418779,12513,0,0,0,0,0
2103,1780760418828,12110,0,0,0,0,0
2104,1780760418878,13321,0,0,0,0,0
2105,1780760418928,13874,0,0,0,0,0
2106,1780760418978,11668,0,0,0,0,0
2107,1780760419027,13899,0,0,0,0,0
2108,1780760419076,12621,0,0,0,0,0
2109,1780760419127,13305,0,0,0,0,0
2110,1780760419176,11993,0,0,0,0,0
2111,1780760419225,13841,0,0,0,0,0
2112,1780760419274,13051,0,0,0,0,0
2113,1780760419323,12124,0,0,0,0,0
2114,1780760419372,13679,0,0,0,0,0
2115,1780760419424,13311,0,0,0,0,0
2116,1780760419474,14227,0,0,0,0,0
2117,1780760419523,12560,0,0,0,0,0
2118,1780760419572,12071,0,0,0,0,0
2119,1780760419622,13283,0,0,0,0,0
2120,1780760419671,12065,0,0,0,0,0
2121,1780760419720,13649,0,0,0,0,0
2122,1780760419772,13270,0,0,0,0,0
2123,1780760419823,13241,0,0,0,0,0
2124,1780760419874,13331,0,0,0,0,0
2125,1780760419925,13283,0,0,0,0,0
2126,1780760419976,13285,0,0,0,0,0
2127,1780760420026,14047,0,0,0,0,0
2128,1780760420076,14505,0,0,0,0,0
2129,1780760420127,12077,0,0,0,0,0
2130,1780760420175,14326,0,0,0,0,0
2131,1780760420226,14562,0,0,0,0,0
2132,1780760420277,14491,0,0,0,0,0
2133,1780760420328,14634,0,0,0,0,0
2134,1780760420379,14458,0,0,0,0,0
2135,1780760420430,14575,0,0,0,0,0
2136,1780760420480,13315,0,0,0,0,0
2137,1780760420528,12480,0,0,0,0,0
2138,1780760420579,13296,0,0,0,0,0
2139,1780760420630,13589,0,0,0,0,0
2140,1780760420681,12857,0,0,0,0,0
2141,1780760420730,14579,0,0,0,0,0
2142,1780760420781,14549,0,0,0,0,0
2143,1780760420832,14661,0,0,0,0,0
2144,1780760420883,11764,1,0,0,0,0
2145,1780760420932,13359,0,0,0,0,0
2146,1780760420983,13847,0,0,0,0,0
2147,1780760421035,13299,0,0,0,0,0
2148,1780760421086,13225,0,0,0,0,0
2149,1780760421136,13690,0,0,0,0,0
2150,1780760421186,12209,0,0,0,0,0
2151,1780760421236,13125,0,0,0,0,0
2152,1780760421285,14430,0,0,0,0,0
2153,1780760421336,11988,0,0,0,0,0
2154,1780760421386,13137,0,0,0,0,0
2155,1780760421435,12180,0,0,0,0,0
2156,1780760421484,14274,0,0,0,0,0
2157,1780760421533,13151,0,0,0,0,0
2158,1780760421583,13784,0,0,0,0,0
2159,1780760421635,13206,0,0,0,0,0
2160,1780760421686,13269,0,0,0,0,0
2161,1780760421736,13645,0,0,0,0,0
2162,1780760421785,12736,0,0,0,0,0
2163,1780760421836,13277,0,0,0,0,0
2164,1780760421885,11975,0,0,0,0,0
2165,1780760421934,14206,0,0,0,0,0
2166,1780760421984,14479,0,0,0,0,0
2167,1780760422035,14597,0,0,0,0,0
2168,1780760422087,14314,0,0,0,0,0
2169,1780760422136,12715,0,0,0,0,0
2170,1780760422185,12245,0,0,0,0,0
2171,1780760422234,14219,0,0,0,0,0
2172,1780760422284,14504,0,0,0,0,0
2173,1780760422335,11847,0,0,0,0,0
2174,1780760422384,14145,0,0,0,0,0
2175,1780760422434,14561,0,0,0,0,0
2176,1780760422484,13206,0,0,0,0,0
2177,1780760422535,13260,0,0,0,0,0
2178,1780760422585,13850,0,0,0,0,0
2179,1780760422635,12146,0,0,0,0,0
2180,1780760422685,13270,0,0,0,0,0
2181,1780760422733,12478,0,0,0,0,0
2182,1780760422783,14211,0,0,0,0,0
2183,1780760422833,14520,0,0,0,0,0
2184,1780760422884,14530,0,0,0,0,0
2185,1780760422935,11969,0,0,0,0,0
2186,1780760422984,13783,0,0,0,0,0
2187,1780760423036,13268,0,0,0,0,0
2188,1780760423087,13220,0,0,0,0,0
2189,1780760423136,14561,0,0,0,0,0
2190,1780760423187,14575,0,0,0,0,0
2191,1780760423239,14019,0,0,0,0,0
2192,1780760423290,14176,0,0,0,0,0
2193,1780760423340,14618,0,0,0,0,0
2194,1780760423390,12832,0,0,0,0,0
2195,1780760423440,13589,0,0,0,0,0
2196,1780760423489,12927,0,0,0,0,0
2197,1780760423537,12452,0,0,0,0,0
2198,1780760423586,14661,0,0,0,0,0
2199,1780760423635,13948,0,0,0,0,0
2200,1780760423685,14595,0,0,0,0,0
2201,1780760423736,11704,0,0,0,0,0
2202,1780760423786,13195,0,0,0,0,0
2203,1780760423834,12332,0,0,0,0,0
2204,1780760423885,13271,0,0,0,0,0
2205,1780760423935,13279,0,0,0,0,0
2206,1780760423985,14514,0,0,0,0,0
2207,1780760424036,14651,0,0,0,0,0
2208,1780760424086,12651,0,0,0,0,0
2209,1780760424136,14081,0,0,0,0,0
2210,1780760424186,11690,0,0,0,0,0
2211,1780760424236,13242,0,0,0,0,0
2212,1780760424287,13336,0,0,0,0,0
2213,1780760424336,11676,0,0,0,0,0
2214,1780760424385,13971,0,0,0,0,0
2215,1780760424436,13687,0,0,0,0,0
2216,1780760424485,12449,0,0,0,0,0
2217,1780760424535,13504,0,0,0,0,0
2218,1780760424585,12201,0,0,0,0,0
2219,1780760424635,13245,0,0,0,0,0
2220,1780760424685,14260,0,0,0,0,0
2221,1780760424735,14481,0,0,0,0,0
2222,1780760424786,11765,0,0,0,0,0
2223,1780760424835,13353,0,0,0,0,0
2224,1780760424885,14457,0,0,0,0,0
2225,1780760424936,14692,0,0,0,0,0
2226,1780760424985,13523,0,0,0,0,0
2227,1780760425036,13583,0,0,0,0,0
2228,1780760425085,12491,0,0,0,0,0
2229,1780760425134,11768,0,0,0,0,0
2230,1780760425183,13295,0,0,0,0,0
2231,1780760425233,12015,1,0,0,0,0
2232,1780760425282,13881,0,0,0,0,0
2233,1780760425332,11796,1,0,0,0,0
2234,1780760425381,14010,0,0,0,0,0
2235,1780760425431,11930,0,0,0,0,0
2236,1780760425479,14582,0,0,0,0,0
2237,1780760425530,14433,0,0,0,0,0
2238,1780760425581,14572,0,0,0,0,0
2239,1780760425631,12724,1,0,0,0,0
2240,1780760425681,13894,0,0,0,0,0
2241,1780760425730,13121,0,0,0,0,0
2242,1780760425779,11743,0,0,0,0,0
2243,1780760425829,13267,0,0,0,0,0
2244,1780760425880,13301,0,0,0,0,0
2245,1780760425931,13274,0,0,0,0,0
2246,1780760425981,13252,0,0,0,0,0
2247,1780760426032,13268,0,0,0,0,0
2248,1780760426083,13344,0,0,0,0,0
2249,1780760426134,13768,0,0,0,0,0
2250,1780760426184,14531,0,0,0,0,0
2251,1780760426235,11915,0,0,0,0,0
2252,1780760426284,14211,0,0,0,0,0
2253,1780760426334,11819,0,0,0,0,0
2254,1780760426383,14031,0,0,0,0,0
2255,1780760426431,13350,1,0,0,0,0
2256,1780760426481,12035,0,0,0,0,0
2257,1780760426531,13269,0,0,0,0,0
2258,1780760426581,13744,0,0,0,0,0
2259,1780760426631,14254,0,0,0,0,0
2260,1780760426682,12140,1,0,0,0,0
2261,1780760426731,13360,0,0,0,0,0
2262,1780760426783,13234,0,0,0,0,0
2263,1780760426832,11812,1,0,0,0,0
2264,1780760426880,14339,0,0,0,0,0
2265,1780760426931,11813,0,0,0,0,0
2266,1780760426981,13150,0,0,0,0,0
2267,1780760427030,12276,0,0,0,0,0
2268,1780760427079,14153,0,0,0,0,0
2269,1780760427130,14275,0,0,0,0,0
2270,1780760427180,12296,0,0,0,0,0
2271,1780760427229,14236,0,0,0,0,0
2272,1780760427279,14589,0,0,0,0,0
2273,1780760427330,14528,0,0,0,0,0
2274,1780760427381,11997,0,0,0,0,0
2275,1780760427430,13288,0,0,0,0,0
2276,1780760427481,13348,0,0,0,0,0
2277,1780760427531,12008,0,0,0,0,0
2278,1780760427581,13265,0,0,0,0,0
2279,1780760427631,13300,0,0,0,0,0
2280,1780760427681,11684,0,0,0,0,0
2281,1780760427731,13288,0,0,0,0,0
2282,1780760427782,13280,0,0,0,0,0
2283,1780760427831,11657,0,0,0,0,0
2284,1780760427881,13264,0,0,0,0,0
2285,1780760427931,13298,0,0,0,0,0
2286,1780760427981,11704,0,0,0,0,0
2287,1780760428030,13897,0,0,0,0,0
2288,1780760428081,13308,0,0,0,0,0
2289,1780760428132,13718,0,0,0,0,0
2290,1780760428184,13262,0,0,0,0,0
2291,1780760428235,13284,0,0,0,0,0
2292,1780760428283,12585,0,0,0,0,0
2293,1780760428332,11756,1,0,0,0,0
2294,1780760428381,13986,0,0,0,0,0
2295,1780760428432,13752,0,0,0,0,0
2296,1780760428481,13001,1,0,0,0,0
2297,1780760428531,13401,0,0,0,0,0
2298,1780760428582,13742,0,0,0,0,0
2299,1780760428632,11741,1,0,0,0,0
2300,1780760428681,13892,0,0,0,0,0
2301,1780760428729,13302,0,0,0,0,0
2302,1780760428780,13250,0,0,0,0,0
2303,1780760428831,13292,0,0,0,0,0
2304,1780760428882,13736,0,0,0,0,0
2305,1780760428931,12765,1,0,0,0,0
2306,1780760428981,13263,0,0,0,0,0
2307,1780760429031,14221,0,0,0,0,0
2308,1780760429082,14592,0,0,0,0,0
2309,1780760429133,14483,0,0,0,0,0
2310,1780760429184,14587,0,0,0,0,0
2311,1780760429235,11881,0,0,0,0,0
2312,1780760429284,13908,0,0,0,0,0
2313,1780760429335,13856,0,0,0,0,0
2314,1780760429384,13062,0,0,0,0,0
2315,1780760429433,14444,0,0,0,0,0
2316,1780760429484,12088,0,0,0,0,0
2317,1780760429533,14015,0,0,0,0,0
2318,1780760429582,12702,1,0,0,0,0
2319,1780760429631,11809,0,0,0,0,0
2320,1780760429681,13163,0,0,0,0,0
2321,1780760429730,12284,0,0,0,0,0
2322,1780760429780,13287,0,0,0,0,0
2323,1780760429831,13285,0,0,0,0,0
2324,1780760429882,13252,0,0,0,0,0
2325,1780760429932,14207,0,0,0,0,0
2326,1780760429980,14052,1,0,0,0,0
2327,1780760430031,13952,0,0,0,0,0
2328,1780760430079,13319,0,0,0,0,0
2329,1780760430131,13258,0,0,0,0,0
2330,1780760430179,12751,0,0,0,0,0
2331,1780760430229,13245,0,0,0,0,0
2332,1780760430280,13277,0,0,0,0,0
2333,1780760430331,13337,0,0,0,0,0
2334,1780760430382,13719,0,0,0,0,0
2335,1780760430432,11881,1,0,0,0,0
2336,1780760430482,13174,0,0,0,0,0
2337,1780760430532,13678,0,0,0,0,0
2338,1780760430582,11995,1,0,0,0,0
2339,1780760430632,13208,0,0,0,0,0
2340,1780760430681,11975,0,0,0,0,0
2341,1780760430730,13219,0,0,0,0,0
2342,1780760430781,13356,0,0,0,0,0
2343,1780760430832,13327,0,0,0,0,0
2344,1780760430883,14004,0,0,0,0,0
2345,1780760430932,12739,1,0,0,0,0
2346,1780760430981,14362,0,0,0,0,0
2347,1780760431032,11743,1,0,0,0,0
2348,1780760431082,13317,0,0,0,0,0
2349,1780760431131,14268,0,0,0,0,0
2350,1780760431180,13695,1,0,0,0,0
2351,1780760431230,11752,0,0,0,0,0
2352,1780760431279,13486,0,0,0,0,0
2353,1780760431329,11685,0,0,0,0,0
2354,1780760431378,13518,0,0,0,0,0
2355,1780760431429,13484,0,0,0,0,0
2356,1780760431480,13260,0,0,0,0,0
2357,1780760431530,12208,0,0,0,0,0
2358,1780760431579,13339,0,0,0,0,0
2359,1780760431628,12305,0,0,0,0,0
2360,1780760431677,14586,0,0,0,0,0
2361,1780760431728,11806,0,0,0,0,0
2362,1780760431777,13268,0,0,0,0,0
2363,1780760431826,12256,0,0,0,0,0
2364,1780760431876,13353,0,0,0,0,0
2365,1780760431927,13289,0,0,0,0,0
2366,1780760431977,11961,0,0,0,0,0
2367,1780760432026,13267,0,0,0,0,0
2368,1780760432076,14519,0,0,0,0,0
2369,1780760432127,14518,0,0,0,0,0
2370,1780760432178,11771,0,0,0,0,0
2371,1780760432227,13195,0,0,0,0,0
2372,1780760432277,12069,0,0,0,0,0
2373,1780760432326,13347,0,0,0,0,0
2374,1780760432376,14256,0,0,0,0,0
2375,1780760432427,14571,0,0,0,0,0
2376,1780760432477,12841,0,0,0,0,0
2377,1780760432526,11885,0,0,0,0,0
2378,1780760432575,13313,0,0,0,0,0
2379,1780760432626,13296,0,0,0,0,0
2380,1780760432677,13247,0,0,0,0,0
2381,1780760432726,12904,0,0,0,0,0
2382,1780760432775,14497,0,0,0,0,0
2383,1780760432826,14558,0,0,0,0,0
2384,1780760432876,12587,0,0,0,0,0
2385,1780760432926,13352,0,0,0,0,0
2386,1780760432977,13552,0,0,0,0,0
2387,1780760433028,13241,0,0,0,0,0
2388,1780760433079,13352,0,0,0,0,0
2389,1780760433128,13023,0,0,0,0,0
2390,1780760433176,12726,0,0,0,0,0
2391,1780760433226,13340,0,0,0,0,0
2392,1780760433276,14677,0,0,0,0,0
2393,1780760433327,11967,0,0,0,0,0
2394,1780760433377,13219,0,0,0,0,0
2395,1780760433425,12272,0,0,0,0,0
2396,1780760433474,12047,0,0,0,0,0
2397,1780760433523,13289,0,0,0,0,0
2398,1780760433574,14117,0,0,0,0,0
2399,1780760433623,13004,0,0,0,0,0
2400,1780760433672,14645,0,0,0,0,0
2401,1780760433722,12608,0,0,0,0,0
2402,1780760433772,13273,0,0,0,0,0
2403,1780760433822,14601,0,0,0,0,0
2404,1780760433873,14620,0,0,0,0,0
2405,1780760433924,12090,0,0,0,0,0
2406,1780760433973,13259,0,0,0,0,0
2407,1780760434023,14601,0,0,0,0,0
2408,1780760434074,14555,0,0,0,0,0
2409,1780760434124,13098,0,0,0,0,0
2410,1780760434174,14034,0,0,0,0,0
2411,1780760434224,14658,0,0,0,0,0
2412,1780760434273,14039,0,0,0,0,0
2413,1780760434323,14509,0,0,0,0,0
2414,1780760434374,14561,0,0,0,0,0
2415,1780760434424,13086,0,0,0,0,0
2416,1780760434474,14092,0,0,0,0,0
2417,1780760434524,12081,0,0,0,0,0
2418,1780760434573,13224,0,0,0,0,0
2419,1780760434624,14029,0,0,0,0,0
2420,1780760434674,14587,0,0,0,0,0
2421,1780760434724,12556,0,0,0,0,0
2422,1780760434774,14188,0,0,0,0,0
2423,1780760434823,12484,0,0,0,0,0
2424,1780760434873,13557,0,0,0,0,0
2425,1780760434923,12160,0,0,0,0,0
2426,1780760434972,13254,0,0,0,0,0
2427,1780760435023,13268,0,0,0,0,0
2428,1780760435073,11855,0,0,0,0,0
2429,1780760435122,13348,0,0,0,0,0
2430,1780760435173,13322,0,0,0,0,0
2431,1780760435224,13324,0,0,0,0,0
2432,1780760435274,11866,0,0,0,0,0
2433,1780760435323,13868,0,0,0,0,0
2434,1780760435374,14088,0,0,0,0,0
2435,1780760435424,12040,0,0,0,0,0
2436,1780760435473,13301,0,0,0,0,0
2437,1780760435524,14093,0,0,0,0,0
2438,1780760435574,14565,0,0,0,0,0
2439,1780760435624,13025,0,0,0,0,0
2440,1780760435674,14140,0,0,0,0,0
2441,1780760435723,12963,0,0,0,0,0
2442,1780760435773,13378,0,0,0,0,0
2443,1780760435823,11941,0,0,0,0,0
2444,1780760435872,13331,0,0,0,0,0
2445,1780760435921,12337,0,0,0,0,0
2446,1780760435970,11808,0,0,0,0,0
2447,1780760436019,14116,0,0,0,0,0
2448,1780760436069,14551,0,0,0,0,0
2449,1780760436120,14553,0,0,0,0,0
2450,1780760436169,13589,0,0,0,0,0
2451,1780760436220,13823,0,0,0,0,0
2452,1780760436271,13346,0,0,0,0,0
2453,1780760436322,13956,0,0,0,0,0
2454,1780760436372,14305,0,0,0,0,0
2455,1780760436423,11866,0,0,0,0,0
2456,1780760436472,13738,0,0,0,0,0
2457,1780760436523,13303,0,0,0,0,0
2458,1780760436572,12621,0,0,0,0,0
2459,1780760436622,13532,0,0,0,0,0
2460,1780760436673,13321,0,0,0,0,0
2461,1780760436724,13282,0,0,0,0,0
2462,1780760436776,13200,0,0,0,0,0
2463,1780760436824,13054,0,0,0,0,0
2464,1780760436873,11808,0,0,0,0,0
2465,1780760436922,13295,0,0,0,0,0
2466,1780760436973,13282,0,0,0,0,0
2467,1780760437022,12464,0,0,0,0,0
2468,1780760437072,13341,0,0,0,0,0
2469,1780760437124,13186,0,0,0,0,0
2470,1780760437173,12024,0,0,0,0,0
2471,1780760437223,13143,0,0,0,0,0
2472,1780760437272,12146,0,0,0,0,0
2473,1780760437321,13942,0,0,0,0,0
2474,1780760437370,12451,0,0,0,0,0
2475,1780760437419,14570,0,0,0,0,0
2476,1780760437469,12259,0,0,0,0,0
2477,1780760437519,13682,0,0,0,0,0
2478,1780760437568,12466,0,0,0,0,0
2479,1780760437618,13301,0,0,0,0,0
2480,1780760437669,13216,0,0,0,0,0
2481,1780760437719,14234,0,0,0,0,0
2482,1780760437770,14477,0,0,0,0,0
2483,1780760437821,14534,0,0,0,0,0
2484,1780760437871,13037,0,0,0,0,0
2485,1780760437921,13395,0,0,0,0,0
2486,1780760437972,13269,0,0,0,0,0
2487,1780760438023,13278,0,0,0,0,0
2488,1780760438072,12492,0,0,0,0,0
2489,1780760438121,14676,0,0,0,0,0
2490,1780760438172,14565,0,0,0,0,0
2491,1780760438223,14533,0,0,0,0,0
2492,1780760438272,13423,0,0,0,0,0
2493,1780760438323,13932,0,0,0,0,0
2494,1780760438373,14575,0,0,0,0,0
2495,1780760438424,12078,0,0,0,0,0
2496,1780760438473,13521,0,0,0,0,0
2497,1780760438524,14070,0,0,0,0,0
2498,1780760438573,12952,0,0,0,0,0
2499,1780760438623,13986,0,0,0,0,0
2500,1780760438673,14457,0,0,0,0,0
2501,1780760438724,12062,0,0,0,0,0
2502,1780760438773,14068,0,0,0,0,0
2503,1780760438823,12022,0,0,0,0,0
2504,1780760438871,14511,0,0,0,0,0
2505,1780760438922,14521,0,0,0,0,0
2506,1780760438973,14508,0,0,0,0,0
2507,1780760439024,12038,0,0,0,0,0
2508,1780760439073,13990,0,0,0,0,0
2509,1780760439123,12005,0,0,0,0,0
2510,1780760439171,11784,0,0,0,0,0
2511,1780760439220,14160,0,0,0,0,0
2512,1780760439270,14499,0,0,0,0,0
2513,1780760439320,12330,0,0,0,0,0
2514,1780760439369,11972,0,0,0,0,0
2515,1780760439417,14467,0,0,0,0,0
2516,1780760439468,14618,0,0,0,0,0
2517,1780760439519,11922,0,0,0,0,0
2518,1780760439568,13587,0,0,0,0,0
2519,1780760439619,13970,0,0,0,0,0
2520,1780760439669,14331,0,0,0,0,0
2521,1780760439718,13485,0,0,0,0,0
2522,1780760439769,14096,0,0,0,0,0
2523,1780760439819,14536,0,0,0,0,0
2524,1780760439869,12256,0,0,0,0,0
2525,1780760439919,13343,0,0,0,0,0
2526,1780760439968,12718,0,0,0,0,0
2527,1780760440017,11713,0,0,0,0,0
2528,1780760440066,13289,0,0,0,0,0
2529,1780760440115,12923,0,0,0,0,0
2530,1780760440163,12762,0,0,0,0,0
2531,1780760440212,11688,0,0,0,0,0
2532,1780760440262,12902,0,0,0,0,0
2533,1780760440311,12101,0,0,0,0,0
2534,1780760440359,11837,0,0,0,0,0
2535,1780760440408,13297,0,0,0,0,0
2536,1780760440457,12700,0,0,0,0,0
2537,1780760440505,12375,0,0,0,0,0
2538,1780760440555,13333,0,0,0,0,0
2539,1780760440606,13233,0,0,0,0,0
2540,1780760440657,13367,0,0,0,0,0
2541,1780760440706,12679,0,0,0,0,0
2542,1780760440756,13580,0,0,0,0,0
2543,1780760440807,13389,0,0,0,0,0
2544,1780760440857,11807,0,0,0,0,0
2545,1780760440907,13156,0,0,0,0,0
2546,1780760440956,14535,0,0,0,0,0
2547,1780760441006,12672,0,0,0,0,0
2548,1780760441055,11684,0,0,0,0,0
2549,1780760441104,13568,0,0,0,0,0
2550,1780760441154,14390,0,0,0,0,0
2551,1780760441205,14338,0,0,0,0,0
2552,1780760441256,14616,0,0,0,0,0
2553,1780760441307,11974,0,0,0,0,0
2554,1780760441356,13325,0,0,0,0,0
2555,1780760441406,14210,0,0,0,0,0
2556,1780760441457,11644,0,0,0,0,0
2557,1780760441506,13405,0,0,0,0,0
2558,1780760441557,13224,0,0,0,0,0
2559,1780760441608,13754,0,0,0,0,0
2560,1780760441659,13277,0,0,0,0,0
2561,1780760441710,13321,0,0,0,0,0
2562,1780760441761,13299,0,0,0,0,0
2563,1780760441810,12627,0,0,0,0,0
2564,1780760441860,13292,0,0,0,0,0
2565,1780760441911,13865,0,0,0,0,0
2566,1780760441960,12720,0,0,0,0,0
2567,1780760442009,14183,0,0,0,0,0
2568,1780760442058,13351,0,0,0,0,0
2569,1780760442107,12680,0,0,0,0,0
2570,1780760442157,13395,0,0,0,0,0
2571,1780760442207,11696,0,0,0,0,0
2572,1780760442256,13304,0,0,0,0,0
2573,1780760442306,14197,0,0,0,0,0
2574,1780760442357,11743,0,0,0,0,0
2575,1780760442406,13569,0,0,0,0,0
2576,1780760442457,13761,0,0,0,0,0
2577,1780760442507,12143,0,0,0,0,0
2578,1780760442556,13769,0,0,0,0,0
2579,1780760442607,13461,0,0,0,0,0
2580,1780760442656,12531,0,0,0,0,0
2581,1780760442706,13701,0,0,0,0,0
2582,1780760442757,13285,0,0,0,0,0
2583,1780760442808,13283,0,0,0,0,0
2584,1780760442859,13259,0,0,0,0,0
2585,1780760442908,12595,0,0,0,0,0
2586,1780760442958,14073,0,0,0,0,0
2587,1780760443008,11878,0,0,0,0,0
2588,1780760443057,14071,0,0,0,0,0
2589,1780760443107,11787,0,0,0,0,0
2590,1780760443156,13596,0,0,0,0,0
2591,1780760443207,13715,0,0,0,0,0
2592,1780760443258,13427,0,0,0,0,0
2593,1780760443309,13648,0,0,0,0,0
2594,1780760443360,13318,0,0,0,0,0
2595,1780760443410,11826,0,0,0,0,0
2596,1780760443459,13996,0,0,0,0,0
2597,1780760443508,12727,0,0,0,0,0
2598,1780760443557,14700,0,0,0,0,0
2599,1780760443608,14570,0,0,0,0,0
2600,1780760443657,13702,0,0,0,0,0
2601,1780760443708,13681,0,0,0,0,0
2602,1780760443757,12811,0,0,0,0,0
2603,1780760443805,12426,0,0,0,0,0
2604,1780760443854,11989,0,0,0,0,0
2605,1780760443902,14325,0,0,0,0,0
2606,1780760443953,14479,0,0,0,0,0
2607,1780760444004,11963,0,0,0,0,0
2608,1780760444053,13820,0,0,0,0,0
2609,1780760444103,11813,0,0,0,0,0
2610,1780760444152,13449,0,0,0,0,0
2611,1780760444203,14083,0,0,0,0,0
2612,1780760444252,12282,0,0,0,0,0
2613,1780760444302,13905,0,0,0,0,0
2614,1780760444353,13959,0,0,0,0,0
2615,1780760444402,12301,0,0,0,0,0
2616,1780760444452,13294,0,0,0,0,0
2617,1780760444503,13887,0,0,0,0,0
2618,1780760444553,11813,0,0,0,0,0
2619,1780760444602,13317,0,0,0,0,0
2620,1780760444651,12951,0,0,0,0,0
2621,1780760444701,13265,0,0,0,0,0
2622,1780760444752,13298,0,0,0,0,0
2623,1780760444802,12103,0,0,0,0,0
2624,1780760444851,13165,0,0,0,0,0
2625,1780760444901,11898,0,0,0,0,0
2626,1780760444950,13738,0,0,0,0,0
2627,1780760445000,11783,0,0,0,0,0
2628,1780760445048,14333,0,0,0,0,0
2629,1780760445098,12169,0,0,0,0,0
2630,1780760445147,14672,0,0,0,0,0
2631,1780760445198,14183,0,0,0,0,0
2632,1780760445248,12915,0,0,0,0,0
2633,1780760445298,13287,0,0,0,0,0
2634,1780760445347,12077,0,0,0,0,0
2635,1780760445396,14388,0,0,0,0,0
2636,1780760445448,13578,0,0,0,0,0
2637,1780760445499,13993,0,0,0,0,0
2638,1780760445547,13477,0,0,0,0,0
2639,1780760445598,13377,0,0,0,0,0
2640,1780760445648,11927,0,0,0,0,0
2641,1780760445697,13599,0,0,0,0,0
2642,1780760445748,13861,0,0,0,0,0
2643,1780760445798,11784,0,0,0,0,0
2644,1780760445847,14149,0,0,0,0,0
2645,1780760445896,12752,0,0,0,0,0
2646,1780760445944,12546,0,0,0,0,0
2647,1780760445994,13340,0,0,0,0,0
2648,1780760446044,11834,0,0,0,0,0
2649,1780760446093,13326,0,0,0,0,0
2650,1780760446144,14068,0,0,0,0,0
2651,1780760446193,12298,0,0,0,0,0
2652,1780760446243,13812,0,0,0,0,0
2653,1780760446291,13286,0,0,0,0,0
2654,1780760446342,13279,0,0,0,0,0
2655,1780760446392,12108,0,0,0,0,0
2656,1780760446441,13640,0,0,0,0,0
2657,1780760446490,12316,0,0,0,0,0
2658,1780760446539,11693,0,0,0,0,0
2659,1780760446587,14221,0,0,0,0,0
